CODE IRIS;NOM IRIS;CODE INSEE COMMUNE;NOM COMMUNE;DEPARTEMENT;CAISSE REGIONALE;NOM AGENCE GROUPAMA;ID AGENCE GROUPAMA;ANNEE N DONNEES PORTEFEUILLE;ANNEE N-3 DONNEES INSEE;NB CONTRAT MRH AU 31 12 N;NB CONTRAT MRH POTENTIEL INSEE;PART DE MARCHE MRH;NB CONTRAT LOC APPART AU 31 12 N;NB CONTRAT LOC APPART POTENTIEL INSEE;PART DE MARCHE LOC APPART;NB CONTRAT LOC MAISON AU 31 12 N;NB CONTRAT LOC MAISON POTENTIEL INSEE;PART DE MARCHE LOC MAISON;NB CONTRAT PROPRIO APPART AU 31 12 N;NB CONTRAT PROPRIO APPART POTENTIEL INSEE;PART DE MARCHE PROPRIO APPART;NB CONTRAT PROPRIO MAISON AU 31 12 N;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE;PART DE MARCHE PROPRIO MAISON;PART DE MARCHE MRH DE LA CR;COMPARAISON PDM PROPRIO MAISON A LA PDM DE LA CR;COUT INONDATION ANNUEL MOYEN MODELISE PAR RISQUE;SCORING INONDATION;ZONIER INONDATION;COUT SECHERESSE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING SECHERESSE;ZONIER SECHERESSE;COUT GRELE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING GRELE;ZONIER GRELE;COUT CLIMATIQUE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING CLIMATIQUE;ZONIER CLIMATIQUE;INDICATEUR DEVELOPPEMENT COMMERCIAL;PROPORTION CONTRAT POTENTIEL PROPRIO MAISON;PROPORTION CONTRAT POTENTIEL PROPRIO APPART;PROPORTION CONTRAT POTENTIEL LOC MAISON;PROPORTION CONTRAT POTENTIEL LOC APPART;SCORE PONDERE DE DEVELOPPEMENT;NB CONTRAT POTENTIEL EN ZONE ROUGE;PART CONTRAT POTENTIEL EN ZONE ROUGE;NB CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;PART CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS AU 31 12 N AUCUN CIBLAGE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS POTENTIEL INSEE AUCUN CIBLAGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;epci_code;epci_nom
700760000;Bonnevent-Velloreille (commune non irisée);70076;Bonnevent-Velloreille;70;GGE;GY;;2025;2022;15.0;218.7382;0.068575;1.0;14.6667;0.068182;1.0;20.3107;0.049235;0.0;20.96555;0.0;13.0;162.7952;0.079855;0.050717;SUREXPOSITION GROUPAMA;14.59;64.4;2;6.78;35.2;1 - <= 40;48.65;79.3;2 - ZONE ORANGE GRELE;70.02;48.9;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.744247;0.095848;0.092854;0.067051;1.744247;0.0;0.0;0.0;0.0;;13.0;;;;;2.0;;162.7952;;;;;55.94294;698.9563541772031;0.0;0.0;0.0;7.444626305;1.475713614;8752.826113042202;0.0;0.0;219.103325300135;151.20557149296351;21.6438488624538;247000706;CC du Pays Riolais
700720000;Beveuge (commune non irisée);70072;Beveuge;70;GGE;LURE;;2025;2022;2.0;49.0;0.040816;0.0;3.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;2.0;41.0;0.04878;0.050717;SOUS-EXPOSITION GROUPAMA;42.25;93.1;3;8.2;38.5;1 - <= 40;59.02;86.0;2 - ZONE ORANGE GRELE;109.47;67.4;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.836735;0.061224;0.040816;0.061224;2.673469;0.0;0.0;41.0;0.836735;;;2.0;;;;0.0;;;41.0;;;;8.0;0.0;228.138245357826;0.0;0.0;0.0;0.0;0.0;4676.834029835433;0.0;31.3519071;14.88925261;4.427140842;247000714;CC du Pays de Villersexel
253220000;Laire (commune non irisée);25322;Laire;25;GGE;ISLE SUR LE DOUBS;;2025;2022;6.0;200.7476;0.029888;1.0;5.367751;0.186298;0.0;9.444357;0.0;0.0;7.423;0.0;5.0;178.5125;0.028009;0.050717;SOUS-EXPOSITION GROUPAMA;37.2;91.2;3;38.25;61.5;"4 - ]60; 70]";71.19;93.4;3 - ZONE ROUGE GRELE;146.64;77.8;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.889238;0.036977;0.047046;0.026739;2.778477;0.0;0.0;178.5125;0.889238;;;5.0;;;;1.0;;;178.5125;;;;22.23511;0.0;570.345613394565;0.0;0.0;0.0;1.475713614;0.0;20362.76426221945;0.0;77.5750688011;70.30970855601089;7.921263227262115;247000722;CC du Pays d'Héricourt
700550000;Baudoncourt (commune non irisée);70055;Baudoncourt;70;GGE;LUXEUIL;;2025;2022;17.0;283.0969;0.06005;0.0;15.33368;0.0;1.0;25.9518;0.038533;0.0;17.42158;0.0;16.0;224.3898;0.071304;0.050717;SUREXPOSITION GROUPAMA;20.97;77.1;2;4.59;27.5;1 - <= 40;57.65;84.9;2 - ZONE ORANGE GRELE;83.21;56.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.792626;0.061539;0.091671;0.054164;3.377877;0.0;0.0;224.3898;0.792626;;;;16.0;;;1.0;;;;224.3898;;;58.70706;0.0;1825.105962862608;0.0;0.0;7.444626305;0.0;0.0;25595.947624096752;0.0;182.066585898406;193.201452942099;22.62812032871952;247000755;CC du Pays de Luxeuil
704130000;Plancher-Bas (commune non irisée);70413;Plancher-Bas;70;GGE;LURE;;2025;2022;43.0;1064.907;0.040379;4.0;47.00423;0.085099;4.0;65.63935;0.060939;1.0;69.34844;0.01442;34.0;882.9152;0.038509;0.050717;SOUS-EXPOSITION GROUPAMA;35.06;90.2;3;30.94;57.9;"3 - ]50; 60]";59.74;86.5;2 - ZONE ORANGE GRELE;125.74;72.4;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.829101;0.065122;0.061639;0.044139;2.658201;0.0;0.0;882.9152;0.829101;;;34.0;;;;9.0;;;882.9152;;;;181.992;0.0;3878.3501710830415;0.0;10.4506357;29.77850522;5.902854456;0.0;100713.36226387702;0.0;724.7352828033079;488.6604316531017;69.36478212658722;247000821;CC Rahin et Chérimont
700630000;Belonchamp (commune non irisée);70063;Belonchamp;70;GGE;LURE;;2025;2022;15.0;162.0877;0.092542;2.0;4.035564;0.495594;0.0;23.25617;0.0;0.0;8.035564;0.0;13.0;126.7604;0.102556;0.050717;SUREXPOSITION GROUPAMA;15.26;65.9;2;4.62;27.6;1 - <= 40;57.24;84.7;2 - ZONE ORANGE GRELE;77.12;53.0;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.782048;0.049575;0.143479;0.024897;3.346145;0.0;0.0;126.7604;0.782048;;;;13.0;;;2.0;;;;126.7604;;;35.32729;0.0;1482.8985948258692;0.0;0.0;0.0;2.951427228;0.0;14459.447618428085;0.0;83.97675200803481;173.13349493555185;5.955336734968296;247000854;CC des 1000 étangs
713060108;Centre Ville;71306;Montceau-les-Mines;71;GRAA;AGENCE DE MONTCEAU LES MINES;;2025;2022;61.18935;2469.837;0.024775;31.18935;750.3055;0.041569;8.0;171.5552;0.046632;15.0;1150.856;0.013034;7.0;397.1204;0.017627;0.053637;SOUS-EXPOSITION GROUPAMA;52.2;95.5;3;15.13;47.6;"2 - ]40; 50]";61.37;87.7;2 - ZONE ORANGE GRELE;128.7;73.2;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.160788;0.465964;0.06946;0.303787;1.321576;0.0;0.0;397.1204;0.160788;;;7.0;;;;54.18935;;;397.1204;;;;2072.716;0.0;798.483858752391;0.0;156.7595355;59.55701044;46.0265484068109;0.0;45299.175625899006;0.0;12027.1767991592;1277.164354679536;1107.236041009077;247100290;CU Le Creusot Montceau-les-Mines
710760107;Prés Saint-Jean Lac;71076;Chalon-sur-Saône;71;GRAA;AGENCE DE CHALON;;2025;2022;24.19733;1197.381;0.020209;13.02766;388.3863;0.033543;0.0;0.0;;9.169661;808.995;0.011335;2.0;0.0;1.0;0.053637;SUREXPOSITION GROUPAMA;63.45;97.1;3;77.4;75.2;"5 - ]70; 80]";67.6;91.5;3 - ZONE ROUGE GRELE;208.45;87.8;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.0;0.675637;0.0;0.324363;1.0;0.0;0.0;0.0;0.0;;;;;;2.0;22.19733;;;;;;0.0;1197.381;0.0;0.0;541.76106480621;95.82878660349768;0.0;19.22509522056324;0.0;0.0;0.0;8454.5120281215;0.0;573.1469504010882;247100589;CA Le Grand Chalon
712750000;Marcigny (commune non irisée);71275;Marcigny;71;GRAA;AGENCE DE MARCIGNY;;2025;2022;181.0;1548.69;0.116873;67.0;284.8066;0.235247;16.0;105.2088;0.152079;3.0;435.618;0.006887;95.0;723.0567;0.131387;0.053637;SUREXPOSITION GROUPAMA;27.07;84.4;2;70.0;73.4;"5 - ]70; 80]";78.79;96.6;3 - ZONE ROUGE GRELE;175.86;83.4;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.466883;0.281282;0.067934;0.183902;2.400648;0.0;0.0;723.0567;0.466883;;;;95.0;;;86.0;;;;723.0567;;;825.6334;0.0;10836.566654496735;0.0;31.3519071;119.11402088;98.872812138;0.0;82478.44341610999;0.0;4552.4850223626;783.240199997484;420.2929769770524;247100639;CC de Marcigny
712070000;Fretterans (commune non irisée);71207;Fretterans;71;GRAA;AGENCE DE PIERRE DE BRESSE;;2025;2022;51.0;187.0994;0.272582;1.0;3.042101;0.32872;3.0;16.1249;0.186048;0.0;3.042101;0.0;47.0;164.8903;0.285038;0.053637;SUREXPOSITION GROUPAMA;29.62;86.7;2;40.69;62.6;"4 - ]60; 70]";76.1;95.5;3 - ZONE ROUGE GRELE;146.41;77.8;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.881298;0.016259;0.086184;0.016259;3.643894;0.0;0.0;164.8903;0.881298;;;;47.0;;;4.0;;;;164.8903;;;22.2091;0.0;5361.248765908911;0.0;0.0;22.333878915;1.475713614;0.0;18808.891859262767;0.0;31.7918893136057;120.0438547054945;4.489269860863014;247100647;CC Bresse Nord Intercom'
710260000;Beaumont-sur-Grosne (commune non irisée);71026;Beaumont-sur-Grosne;71;GRAA;AGENCE DE SENNECEY LE GRAND;;2025;2022;19.0;193.3908;0.098247;1.0;4.255247;0.235004;1.0;14.35525;0.069661;2.0;6.30149;0.317385;15.0;168.4788;0.089032;0.053637;SUREXPOSITION GROUPAMA;6.08;27.2;1;58.11;69.8;"4 - ]60; 70]";71.93;93.7;3 - ZONE ROUGE GRELE;136.12;75.3;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.871183;0.032584;0.074229;0.022003;3.61355;0.0;0.0;168.4788;0.871183;;;;15.0;;;4.0;;;;168.4788;;;24.91199;0.0;1711.036840183695;0.0;20.9012714;7.444626305;1.475713614;0.0;19218.22890599605;0.0;65.854576357193;106.86947176485124;6.2795259288326575;247103765;CC Entre Saône et Grosne
710600000;Briant (commune non irisée);71060;Briant;71;GRAA;AGENCE DE MARCIGNY;30588;2025;2022;39.0;167.8921;0.232292;0.0;0.0;;2.0;11.03741;0.181202;0.0;2.012739;0.0;37.0;154.842;0.238953;0.053637;SUREXPOSITION GROUPAMA;3.43;4.2;1;164.73;89.2;"7 - ]85; 90]";88.48;98.9;3 - ZONE ROUGE GRELE;256.64;92.0;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.922271;0.011988;0.065741;0.0;5.611353;154.842;0.922271;154.842;0.922271;;;;;;37.0;2.0;;;;;;154.842;13.05015;0.0;0.0;10022.579698914886;0.0;14.88925261;0.0;0.0;0.0;41943.68339836159;21.034402048182297;82.16939282507005;0.0;247103864;CC de Semur-en-Brionnais
710700000;Buxy (commune non irisée);71070;Buxy;71;GRAA;AGENCE DE BUXY;;2025;2022;171.0;1543.0;0.110823;26.0;221.0;0.117647;23.0;191.0;0.120419;14.0;305.0;0.045902;108.0;826.0;0.130751;0.053637;SUREXPOSITION GROUPAMA;34.54;89.9;2;135.49;85.8;"7 - ]85; 90]";69.22;92.3;3 - ZONE ROUGE GRELE;239.25;90.7;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.535321;0.197667;0.123785;0.143227;3.676604;826.0;0.535321;826.0;0.535321;;;;;;108.0;63.0;;;;;;826.0;717.0;0.0;0.0;29255.09749953534;146.3088998;171.226405015;38.368553964;0.0;0.0;223747.31976496475;3187.4438885;1421.923624255;326.13270869400003;247104094;CC Sud Côte Chalonnaise
722640105;Centre;72264;Sablé-sur-Sarthe;72;GCM;SABLE;28_01093;2025;2022;123.308;2500.733;0.049309;46.79435;615.1874;0.076065;7.0;191.025;0.036644;29.52619;902.9835;0.032698;39.98741;791.537;0.050519;0.06001;SOUS-EXPOSITION GROUPAMA;19.86;75.3;2;80.75;76.1;"5 - ]70; 80]";5.71;19.9;1 - ZONE VERTE GRELE;106.32;66.3;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.316522;0.361088;0.076388;0.246003;1.633044;0.0;0.0;791.537;0.316522;;;39.98741;;;;83.32054;;;791.537;;;;1709.196;0.0;4561.328776901993;0.0;308.56745529898296;52.112384135;69.0550593532809;0.0;90289.93115789875;0.0;9436.75160161095;1422.109739912625;907.8404213412635;247200090;CC du Pays Sabolien
720950103;Bas Coulaines;72095;Coulaines;72;GCM;LE MANS CH. ROYALE;28_01108;2025;2022;69.0;1922.308;0.035894;22.0;474.7142;0.046344;5.0;101.6775;0.049175;8.0;630.792;0.012682;34.0;715.1244;0.047544;0.06001;SOUS-EXPOSITION GROUPAMA;46.9;94.4;3;18.4;50.3;"3 - ]50; 60]";7.53;28.0;1 - ZONE VERTE GRELE;72.83;50.5;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.372013;0.328143;0.052893;0.24695;1.744027;0.0;0.0;715.1244;0.372013;;;34.0;;;;35.0;;;715.1244;;;;1207.184;0.0;3878.3501710830415;0.0;83.6050856;37.223131525;32.465699508;0.0;81573.61291428407;0.0;6592.1773944744;756.9509911266374;700.5422076991188;247200132;CU Le Mans Métropole
720250000;Bazouges Cré sur Loir (commune non irisée);72025;Bazouges Cré sur Loir;72;GCM;LA FLECHE;28_01069;2025;2022;89.0;1194.24;0.074524;1.0;30.56474;0.032717;12.0;148.1867;0.080979;0.0;37.75031;0.0;76.0;977.7381;0.07773;0.06001;SUREXPOSITION GROUPAMA;14.96;65.2;2;23.31;53.5;"3 - ]50; 60]";8.17;29.7;1 - ZONE VERTE GRELE;46.44;34.4;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.818712;0.03161;0.124085;0.025593;1.818712;0.0;0.0;0.0;0.0;;76.0;;;;;13.0;;977.7381;;;;;216.5017;4086.206378266728;0.0;0.0;0.0;89.33551566;1.475713614;52568.94290124198;0.0;0.0;394.514737372067;1103.1946048711436;45.10480292637036;247200348;CC du Pays Fléchois
720470000;Brette-les-Pins (commune non irisée);72047;Brette-les-Pins;72;GCM;PARIGNE L EVEQUE;28_01088;2025;2022;86.0;990.0187;0.086867;2.0;7.050932;0.28365;7.0;115.9348;0.060379;1.0;8.052685;0.124182;76.0;858.9803;0.088477;0.06001;SUREXPOSITION GROUPAMA;7.03;33.7;1;68.06;72.8;"5 - ]70; 80]";7.33;27.4;1 - ZONE VERTE GRELE;82.42;55.7;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.86764;0.008134;0.117104;0.007122;3.602921;0.0;0.0;858.9803;0.86764;;;;76.0;;;10.0;;;;858.9803;;;131.0384;0.0;8669.253323597388;0.0;10.4506357;52.112384135;2.951427228;0.0;97983.1292194695;0.0;84.1556773418545;863.0912617449139;10.40515634378825;247200421;CC du Sud Est Manceau
721240101;Ouest D338;72124;Écommoy;72;GCM;ECOMMOY;28_01056;2025;2022;138.0396;1645.38;0.083895;15.0;207.1021;0.072428;18.13502;244.281;0.074238;2.0;247.6821;0.008075;102.9046;946.3145;0.108742;0.06001;SUREXPOSITION GROUPAMA;4.08;10.0;1;37.3;61.1;"4 - ]60; 70]";8.56;30.7;1 - ZONE VERTE GRELE;49.94;36.7;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.575134;0.150532;0.148465;0.125869;1.575134;0.0;0.0;0.0;0.0;;102.9046;;;;;35.13502;;946.3145;;;;;699.0652;5532.755695697187;0.0;0.0;20.9012714;135.0084469337011;22.13570421;50879.42560192484;0.0;0.0;2588.43539651097;1818.580758411705;305.6233884579894;247200447;CC Orée de Bercé - Belinois
720510000;Cérans-Foulletourte (commune non irisée);72051;Cérans-Foulletourte;72;GCM;LA SUZE SUR SARTHE;28_01070;2025;2022;127.0;1824.137;0.069622;2.0;55.56226;0.035996;11.0;259.5389;0.042383;0.0;72.34365;0.0;114.0;1436.692;0.079349;0.06001;SUREXPOSITION GROUPAMA;5.2;19.9;1;105.21;81.3;"6 - ]80; 85]";7.68;28.4;1 - ZONE VERTE GRELE;118.09;70.0;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.787601;0.039659;0.14228;0.030459;3.362803;0.0;0.0;1436.692;0.787601;;;;114.0;;;13.0;;;;1436.692;;;387.4448;0.0;13003.879985396085;0.0;0.0;81.890889355;2.951427228;0.0;163882.1959998129;0.0;756.0371313583049;1932.1701221107649;81.99398350660765;247200629;CC du Val de Sarthe
720310000;Beillé (commune non irisée);72031;Beillé;72;GCM;CONNERRE;28_01052;2025;2022;18.0;276.7943;0.06503;0.0;7.120424;0.0;1.0;31.30847;0.03194;0.0;10.25376;0.0;17.0;228.1116;0.074525;0.06001;SUREXPOSITION GROUPAMA;22.03;78.6;2;17.07;49.2;"2 - ]40; 50]";7.57;28.1;1 - ZONE VERTE GRELE;46.67;34.6;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.82412;0.037045;0.113111;0.025725;1.82412;0.0;0.0;0.0;0.0;;17.0;;;;;1.0;;228.1116;;;;;48.68265;914.0198477701888;0.0;0.0;0.0;7.444626305;0.0;12264.619406271424;0.0;0.0;107.158310315232;233.0798593313033;10.507706634252337;247200686;CC du Pays de l'Huisne Sarthoise
730030000;Grand-Aigueblanche (commune non irisée);73003;Grand-Aigueblanche;73;GRAA;AGENCE DE MOUTIERS;;2025;2022;366.0;2952.0;0.123984;52.0;424.0;0.122642;10.0;145.0;0.068966;74.0;1086.0;0.06814;230.0;1297.0;0.177332;0.053637;SUREXPOSITION GROUPAMA;25.54;82.9;2;3.23;19.7;1 - <= 40;4.53;15.9;1 - ZONE VERTE GRELE;33.3;26.0;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.439363;0.367886;0.049119;0.143631;1.439363;0.0;0.0;0.0;0.0;;230.0;;;;;136.0;;1297.0;;;;;1655.0;12366.150881596672;0.0;0.0;773.3470417999999;74.44626305;76.737107928;69734.33779752557;0.0;0.0;11349.3903702;1079.470814225;625.702572336;247300015;CC des Vallées d'Aigueblanche
730540101;Chef-lieu;73054;Bourg-Saint-Maurice;73;GRAA;AGENCE DE BOURG ST MAURICE;;2025;2022;375.0604;5086.486;0.073737;119.728;1297.219;0.092296;5.0;54.61832;0.091544;157.4398;3346.701;0.047043;92.89259;387.947;0.239447;0.053637;SUREXPOSITION GROUPAMA;30.96;87.6;2;4.01;24.8;1 - <= 40;6.45;23.7;1 - ZONE VERTE GRELE;41.42;31.2;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.07627;0.657959;0.010738;0.255033;1.07627;0.0;0.0;0.0;0.0;;92.89259;;;;;282.1678;;387.947;;;;;4698.539;4994.45123357521;0.0;0.0;1645.34599448086;37.223131525;176.68423957699198;20858.30928722949;0.0;0.0;34975.1529478257;406.6129818069076;1914.323738639466;247300254;CC de Haute-Tarentaise
730280000;La Balme (commune non irisée);73028;La Balme;73;GRAA;AGENCE DE YENNE;;2025;2022;26.0;226.0;0.115044;2.0;6.0;0.333333;2.0;26.0;0.076923;1.0;6.0;0.166667;21.0;188.0;0.111702;0.053637;SUREXPOSITION GROUPAMA;17.26;70.4;2;2.94;17.5;1 - <= 40;51.63;81.1;2 - ZONE ORANGE GRELE;71.83;50.0;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.831858;0.026549;0.115044;0.026549;1.831858;0.0;0.0;0.0;0.0;;21.0;;;;;5.0;;188.0;;;;;38.0;1129.0833413631744;0.0;0.0;10.4506357;14.88925261;2.951427228;10107.984198870325;0.0;0.0;62.7038142;193.56028393;8.854281684;247300262;CC de Yenne
730670000;La Chambre (commune non irisée);73067;La Chambre;73;GRAA;AGENCE DE ST JEAN DE MAURIENNE;;2025;2022;88.0;974.0;0.090349;16.0;229.0;0.069869;2.0;26.0;0.076923;36.0;424.0;0.084906;34.0;295.0;0.115254;0.053637;SUREXPOSITION GROUPAMA;24.86;82.1;2;18.74;50.5;"3 - ]50; 60]";20.54;55.1;1 - ZONE VERTE GRELE;64.14;45.5;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.302875;0.435318;0.026694;0.235113;1.302875;0.0;0.0;0.0;0.0;;34.0;;;;;54.0;;295.0;;;;;679.0;1828.0396955403776;0.0;0.0;376.2228852;14.88925261;23.611417824;15860.932652482688;0.0;0.0;4431.0695368;193.56028393;337.93841760600003;247300361;CC du Canton de La Chambre
732610000;Saint-Michel-de-Maurienne (commune non irisée);73261;Saint-Michel-de-Maurienne;73;GRAA;AGENCE DE ST JEAN DE MAURIENNE;;2025;2022;82.0;2213.368;0.037048;15.0;312.7961;0.047955;2.0;74.51843;0.026839;17.0;895.3993;0.018986;48.0;930.6545;0.051577;0.053637;SOUS-EXPOSITION GROUPAMA;19.38;74.5;2;3.17;19.2;1 - <= 40;3.03;9.7;1 - ZONE VERTE GRELE;25.58;20.3;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.42047;0.404541;0.033667;0.141321;1.0;0.0;0.0;0.0;0.0;48.0;;;;;;34.0;930.6545;;;;;;1282.714;2580.761923115827;0.0;0.0;177.66080689999998;14.88925261;22.13570421;50037.452024508304;0.0;0.0;9357.49189033501;554.7618641853011;461.5974631761055;247300452;CC Maurienne Galibier
730580000;La Bridoire (commune non irisée);73058;La Bridoire;73;GRAA;AGENCE PONT DE BEAUVOISIN 73;;2025;2022;57.0;842.0;0.067696;13.0;132.0;0.098485;2.0;52.0;0.038462;3.0;200.0;0.015;39.0;458.0;0.085153;0.053637;SUREXPOSITION GROUPAMA;23.24;80.3;2;11.2;43.3;"2 - ]40; 50]";50.87;80.7;2 - ZONE ORANGE GRELE;85.31;57.2;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.543943;0.23753;0.061758;0.15677;2.631829;0.0;0.0;458.0;0.543943;;;;39.0;;;18.0;;;;458.0;;;384.0;0.0;4448.695784477607;0.0;31.3519071;14.88925261;19.184276982;0.0;52243.65818694216;0.0;2090.12714;387.12056786;194.794197048;247300528;CC Val Guiers
730010000;Aiguebelette-le-Lac (commune non irisée);73001;Aiguebelette-le-Lac;73;GRAA;AGENCE PONT DE BEAUVOISIN 73;;2025;2022;27.0;306.1789;0.088184;2.0;17.9454;0.111449;1.0;21.61832;0.046257;4.0;77.5362;0.051589;20.0;189.079;0.105776;0.053637;SUREXPOSITION GROUPAMA;6.02;26.7;1;12.06;44.3;"2 - ]40; 50]";44.64;76.6;2 - ZONE ORANGE GRELE;62.72;44.7;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.617544;0.253238;0.070607;0.058611;1.617544;0.0;0.0;0.0;0.0;;20.0;;;;;7.0;;189.079;;;;;117.0999;1075.317467964928;0.0;0.0;41.8025428;7.444626305;2.951427228;10165.997576267033;0.0;0.0;810.3025797623399;160.9403137419076;26.4822710886756;247300668;CC du Lac d'Aiguebelette (CCLA)
730190000;Argentine (commune non irisée);73019;Argentine;73;GRAA;AGENCE D AIGUEBELLE;;2025;2022;71.0;573.3548;0.123833;7.0;38.9601;0.179671;3.0;28.52388;0.105175;0.0;50.11272;0.0;61.0;455.7581;0.133843;0.053637;SUREXPOSITION GROUPAMA;17.62;71.1;2;4.67;27.9;1 - <= 40;20.03;54.5;1 - ZONE VERTE GRELE;42.32;31.7;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.794897;0.087403;0.049749;0.067951;1.794897;0.0;0.0;0.0;0.0;;61.0;;;;;10.0;;455.7581;;;;;117.5967;3279.7182772930305;0.0;0.0;0.0;22.333878915;10.329995298;24504.232304825324;0.0;0.0;523.709780656104;212.3496273686634;57.4939499728014;247300676;CC Porte de Maurienne
730060000;Aime-la-Plagne (commune non irisée);73006;Aime-la-Plagne;73;GRAA;AGENCE D AIME;;2025;2022;761.0;5307.0;0.143396;97.0;600.0;0.161667;21.0;85.0;0.247059;197.0;2937.0;0.067075;446.0;1685.0;0.264688;0.053637;SUREXPOSITION GROUPAMA;12.5;58.2;1;2.9;17.2;1 - <= 40;3.2;11.0;1 - ZONE VERTE GRELE;18.6;13.8;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.317505;0.55342;0.016017;0.113058;1.317505;0.0;0.0;0.0;0.0;;446.0;;;;;315.0;;1685.0;;;;;3622.0;23979.579535617893;0.0;0.0;2058.7752329;156.33715240499998;143.144220558;90595.49667604518;0.0;0.0;30693.5170509;632.793235925;885.4281684;247300817;CC Les Versants d'Aime
